timestamp,grid_frequency
2025-09-30T11:45:29.045117+00:00,49.9604759216309
2025-09-30T11:45:30.055139+00:00,50
2025-09-30T11:45:31.049842+00:00,49.97
2025-09-30T11:45:32.049735+00:00,49.96
2025-09-30T11:45:33.049559+00:00,49.96
2025-09-30T11:45:34.049529+00:00,49.98
2025-09-30T11:45:35.050397+00:00,49.97
2025-09-30T11:45:36.054309+00:00,49.94
2025-09-30T11:45:37.069259+00:00,49.99
2025-09-30T11:45:38.070153+00:00,49.95
2025-09-30T11:45:39.049955+00:00,49.95
2025-09-30T11:45:40.050797+00:00,49.98
2025-09-30T11:45:41.051739+00:00,49.96
2025-09-30T11:45:42.052833+00:00,49.94
2025-09-30T11:45:43.050342+00:00,49.95
2025-09-30T11:45:44.051289+00:00,49.94
2025-09-30T11:45:45.05619+00:00,49.94
2025-09-30T11:45:46.054101+00:00,49.93
2025-09-30T11:45:47.055177+00:00,49.94
2025-09-30T11:45:48.064107+00:00,49.95
2025-09-30T11:45:49.056693+00:00,49.97
2025-09-30T11:45:50.051689+00:00,49.98
2025-09-30T11:45:51.051624+00:00,49.99
2025-09-30T11:45:52.0633+00:00,49.96
2025-09-30T11:45:53.051097+00:00,49.94
2025-09-30T11:45:54.051147+00:00,49.96
2025-09-30T11:45:55.052025+00:00,49.95
2025-09-30T11:45:56.051757+00:00,49.99
2025-09-30T11:45:57.051572+00:00,49.96
2025-09-30T11:45:58.051511+00:00,49.96
2025-09-30T11:45:59.051698+00:00,49.99
2025-09-30T11:46:00.052495+00:00,49.95
2025-09-30T11:46:01.05218+00:00,49.96
2025-09-30T11:46:02.052991+00:00,49.99
2025-09-30T11:46:03.053126+00:00,49.98
2025-09-30T11:46:04.057296+00:00,49.97
2025-09-30T11:46:05.052642+00:00,49.97
2025-09-30T11:46:06.054568+00:00,49.94
2025-09-30T11:46:07.054427+00:00,49.94
2025-09-30T11:46:08.05637+00:00,49.97
2025-09-30T11:46:09.053119+00:00,49.96
2025-09-30T11:46:10.053014+00:00,49.99
2025-09-30T11:46:10.999492+00:00,49.96
2025-09-30T11:46:12.00402+00:00,49.98
2025-09-30T11:46:13.0013+00:00,49.93
2025-09-30T11:46:14.0001+00:00,49.96
2025-09-30T11:46:15.000135+00:00,49.94
2025-09-30T11:46:15.99985+00:00,49.96
2025-09-30T11:46:17.000744+00:00,49.96
2025-09-30T11:46:18.000602+00:00,49.95
2025-09-30T11:46:19.000528+00:00,49.96
2025-09-30T11:46:20.000652+00:00,49.96
2025-09-30T11:46:21.001413+00:00,49.95
2025-09-30T11:46:22.001148+00:00,49.97
2025-09-30T11:46:23.002034+00:00,49.95
2025-09-30T11:46:24.000893+00:00,49.94
2025-09-30T11:46:25.000992+00:00,49.97
2025-09-30T11:46:26.001865+00:00,49.93
2025-09-30T11:46:27.002725+00:00,49.92
2025-09-30T11:46:28.003597+00:00,49.92
2025-09-30T11:46:29.001217+00:00,49.95
2025-09-30T11:46:30.001116+00:00,49.97
2025-09-30T11:46:31.001967+00:00,49.95
2025-09-30T11:46:32.002123+00:00,49.95
2025-09-30T11:46:33.004857+00:00,49.97
2025-09-30T11:46:34.024571+00:00,49.95
2025-09-30T11:46:35.001395+00:00,49.94
2025-09-30T11:46:36.003335+00:00,49.97
2025-09-30T11:46:37.004269+00:00,49.95
2025-09-30T11:46:38.005173+00:00,49.96
2025-09-30T11:46:39.001858+00:00,49.98
2025-09-30T11:46:40.00378+00:00,49.97
2025-09-30T11:46:41.003663+00:00,49.93
2025-09-30T11:46:42.004688+00:00,49.96
2025-09-30T11:46:43.003613+00:00,49.94
2025-09-30T11:46:44.002797+00:00,49.95
2025-09-30T11:46:45.007342+00:00,49.93
2025-09-30T11:46:46.004145+00:00,49.93
2025-09-30T11:46:47.004829+00:00,50
2025-09-30T11:46:48.005833+00:00,49.97
2025-09-30T11:46:49.002614+00:00,49.99
2025-09-30T11:46:50.002522+00:00,49.94
2025-09-30T11:46:51.003359+00:00,49.95
2025-09-30T11:46:52.004243+00:00,49.96
2025-09-30T11:46:53.003172+00:00,49.97
2025-09-30T11:46:54.003027+00:00,49.98
2025-09-30T11:46:55.005104+00:00,49.96
2025-09-30T11:46:56.003824+00:00,49.93
2025-09-30T11:46:57.003698+00:00,49.94
2025-09-30T11:46:58.003546+00:00,49.94
2025-09-30T11:46:59.003341+00:00,49.96
2025-09-30T11:47:00.004226+00:00,49.97
2025-09-30T11:47:01.007134+00:00,49.95
2025-09-30T11:47:02.006112+00:00,49.98
2025-09-30T11:47:03.003833+00:00,49.93
2025-09-30T11:47:04.003767+00:00,49.96
2025-09-30T11:47:05.003555+00:00,50
2025-09-30T11:47:06.00443+00:00,49.97
2025-09-30T11:47:07.004321+00:00,49.95
2025-09-30T11:47:08.004233+00:00,49.99
2025-09-30T11:47:09.006088+00:00,49.97
2025-09-30T11:47:10.00398+00:00,49.96
2025-09-30T11:47:11.00661+00:00,49.98
2025-09-30T11:47:12.005732+00:00,49.97
2025-09-30T11:47:13.004574+00:00,49.96
2025-09-30T11:47:14.005526+00:00,49.99
2025-09-30T11:47:15.007356+00:00,49.97
2025-09-30T11:47:16.005209+00:00,49.97
2025-09-30T11:47:17.006409+00:00,49.98
2025-09-30T11:47:18.004977+00:00,49.96
2025-09-30T11:47:19.004814+00:00,50
2025-09-30T11:47:20.004706+00:00,49.96
2025-09-30T11:47:21.005653+00:00,49.98
2025-09-30T11:47:22.005609+00:00,49.97
2025-09-30T11:47:23.005691+00:00,50
2025-09-30T11:47:24.006527+00:00,49.99
2025-09-30T11:47:25.005172+00:00,50.01
2025-09-30T11:47:26.007042+00:00,50.01
2025-09-30T11:47:27.005942+00:00,50
2025-09-30T11:47:28.00579+00:00,50
2025-09-30T11:47:29.005929+00:00,50.02
2025-09-30T11:47:30.005532+00:00,49.98
2025-09-30T11:47:31.006422+00:00,50
2025-09-30T11:47:32.006522+00:00,50.02
2025-09-30T11:47:33.010422+00:00,49.99
2025-09-30T11:47:34.006023+00:00,50.01
2025-09-30T11:47:35.024009+00:00,50
2025-09-30T11:47:36.010039+00:00,50
2025-09-30T11:47:37.006632+00:00,50
2025-09-30T11:47:38.010563+00:00,50
2025-09-30T11:47:39.006327+00:00,49.99
2025-09-30T11:47:40.007488+00:00,50.02
2025-09-30T11:47:41.007202+00:00,50
2025-09-30T11:47:42.00903+00:00,50.01
2025-09-30T11:47:43.007119+00:00,49.99
2025-09-30T11:47:44.00909+00:00,49.96
2025-09-30T11:47:45.006633+00:00,49.98
2025-09-30T11:47:46.00854+00:00,49.97
2025-09-30T11:47:47.007399+00:00,49.96
2025-09-30T11:47:48.008549+00:00,49.97
2025-09-30T11:47:49.007037+00:00,49.97
2025-09-30T11:47:50.007052+00:00,49.95
2025-09-30T11:47:51.009916+00:00,49.96
2025-09-30T11:47:52.009079+00:00,49.95
2025-09-30T11:47:53.007653+00:00,49.95
2025-09-30T11:47:54.007502+00:00,49.95
2025-09-30T11:47:55.007355+00:00,49.95
2025-09-30T11:47:56.007432+00:00,49.95
2025-09-30T11:47:57.008384+00:00,49.96
2025-09-30T11:47:58.007983+00:00,49.94
2025-09-30T11:47:59.007852+00:00,49.95
2025-09-30T11:48:00.007662+00:00,49.94
2025-09-30T11:48:01.009723+00:00,49.93
2025-09-30T11:48:02.008485+00:00,49.95
2025-09-30T11:48:03.011423+00:00,49.99
2025-09-30T11:48:04.008196+00:00,49.96
2025-09-30T11:48:05.008001+00:00,49.94
2025-09-30T11:48:06.00693+00:00,49.95
2025-09-30T11:48:07.010011+00:00,49.94
2025-09-30T11:48:08.008671+00:00,49.96
2025-09-30T11:48:09.00954+00:00,49.98
2025-09-30T11:48:10.009743+00:00,49.96
2025-09-30T11:48:11.008346+00:00,49.97
2025-09-30T11:48:12.008245+00:00,49.97
2025-09-30T11:48:13.008314+00:00,49.97
2025-09-30T11:48:14.013344+00:00,49.95
2025-09-30T11:48:15.007838+00:00,49.97
2025-09-30T11:48:16.007698+00:00,49.95
2025-09-30T11:48:17.007827+00:00,49.94
2025-09-30T11:48:18.00876+00:00,49.95
2025-09-30T11:48:19.008319+00:00,49.99
2025-09-30T11:48:20.009185+00:00,49.98
2025-09-30T11:48:21.011078+00:00,49.98
2025-09-30T11:48:22.008926+00:00,49.99
2025-09-30T11:48:23.010841+00:00,49.98
2025-09-30T11:48:24.01091+00:00,49.99
2025-09-30T11:48:25.011627+00:00,49.99
2025-09-30T11:48:26.012568+00:00,49.97
2025-09-30T11:48:27.011301+00:00,50.01
2025-09-30T11:48:28.01124+00:00,49.99
2025-09-30T11:48:29.013297+00:00,49.99
2025-09-30T11:48:30.011872+00:00,49.98
2025-09-30T11:48:31.011743+00:00,50
2025-09-30T11:48:32.013657+00:00,49.99
2025-09-30T11:48:33.012504+00:00,50
2025-09-30T11:48:34.028502+00:00,49.99
2025-09-30T11:48:35.012257+00:00,50.01
2025-09-30T11:48:36.032392+00:00,49.99
2025-09-30T11:48:37.013031+00:00,49.99
2025-09-30T11:48:38.012869+00:00,50
2025-09-30T11:48:39.013886+00:00,49.99
2025-09-30T11:48:40.01361+00:00,49.97
2025-09-30T11:48:41.014504+00:00,49.99
2025-09-30T11:48:42.014509+00:00,49.98
2025-09-30T11:48:43.011249+00:00,49.95
2025-09-30T11:48:44.011111+00:00,49.98
2025-09-30T11:48:45.01198+00:00,49.99
2025-09-30T11:48:46.012873+00:00,49.97
2025-09-30T11:48:47.01181+00:00,49.98
2025-09-30T11:48:48.013739+00:00,49.96
2025-09-30T11:48:49.011492+00:00,49.97
2025-09-30T11:48:50.013358+00:00,49.99
2025-09-30T11:48:51.011425+00:00,49.96
2025-09-30T11:48:52.013211+00:00,49.96
2025-09-30T11:48:53.013307+00:00,49.99
2025-09-30T11:48:54.020136+00:00,49.99
2025-09-30T11:48:55.014687+00:00,49.95
2025-09-30T11:48:56.015714+00:00,49.99
2025-09-30T11:48:57.01566+00:00,49.98
2025-09-30T11:48:58.017557+00:00,49.99
2025-09-30T11:48:59.015299+00:00,50
2025-09-30T11:49:00.016082+00:00,49.96
2025-09-30T11:49:01.020097+00:00,50
2025-09-30T11:49:02.015862+00:00,49.97
2025-09-30T11:49:03.017733+00:00,50
2025-09-30T11:49:04.015713+00:00,49.99
2025-09-30T11:49:05.015497+00:00,49.97
2025-09-30T11:49:06.01635+00:00,49.98
2025-09-30T11:49:07.016537+00:00,49.99
2025-09-30T11:49:08.016114+00:00,50
2025-09-30T11:49:09.016037+00:00,49.96
2025-09-30T11:49:10.01592+00:00,49.96
2025-09-30T11:49:11.016708+00:00,49.99
2025-09-30T11:49:12.016635+00:00,49.96
2025-09-30T11:49:13.016558+00:00,49.97
2025-09-30T11:49:14.016439+00:00,49.98
2025-09-30T11:49:15.017264+00:00,49.97
2025-09-30T11:49:16.019879+00:00,49.96
2025-09-30T11:49:17.018009+00:00,50
2025-09-30T11:49:18.018051+00:00,49.93
2025-09-30T11:49:19.019725+00:00,49.97
2025-09-30T11:49:20.016662+00:00,49.93
2025-09-30T11:49:21.016597+00:00,49.93
2025-09-30T11:49:22.018432+00:00,49.92
2025-09-30T11:49:23.01876+00:00,49.95
2025-09-30T11:49:24.018195+00:00,49.97
2025-09-30T11:49:25.018+00:00,49.93
2025-09-30T11:49:26.016913+00:00,49.94
2025-09-30T11:49:27.017706+00:00,49.96
2025-09-30T11:49:28.01766+00:00,49.99
2025-09-30T11:49:29.019134+00:00,49.98
2025-09-30T11:49:30.029168+00:00,49.96
2025-09-30T11:49:31.020235+00:00,49.97
2025-09-30T11:49:32.019263+00:00,49.97
2025-09-30T11:49:33.017926+00:00,49.95
2025-09-30T11:49:34.017793+00:00,49.96
2025-09-30T11:49:35.027752+00:00,49.96
2025-09-30T11:49:36.019574+00:00,49.95
2025-09-30T11:49:37.037712+00:00,49.96
2025-09-30T11:49:38.020351+00:00,49.94
2025-09-30T11:49:39.021235+00:00,49.96
2025-09-30T11:49:40.022093+00:00,49.93
2025-09-30T11:49:41.017914+00:00,49.94
2025-09-30T11:49:42.019083+00:00,49.92
2025-09-30T11:49:43.018679+00:00,49.96
2025-09-30T11:49:44.019564+00:00,49.95
2025-09-30T11:49:45.01972+00:00,49.94
2025-09-30T11:49:46.021329+00:00,49.96
2025-09-30T11:49:47.021265+00:00,49.95
2025-09-30T11:49:48.023168+00:00,49.95
2025-09-30T11:49:49.020052+00:00,49.94
2025-09-30T11:49:50.03727+00:00,49.94
2025-09-30T11:49:51.021798+00:00,49.94
2025-09-30T11:49:52.018626+00:00,49.96
2025-09-30T11:49:53.019502+00:00,49.96
2025-09-30T11:49:54.028458+00:00,49.95
2025-09-30T11:49:55.025308+00:00,49.97
2025-09-30T11:49:56.027172+00:00,49.96
2025-09-30T11:49:57.020257+00:00,49.96
2025-09-30T11:49:58.019871+00:00,49.95
2025-09-30T11:49:59.020728+00:00,49.96
2025-09-30T11:50:00.029607+00:00,49.96
2025-09-30T11:50:01.020474+00:00,49.97
2025-09-30T11:50:02.022804+00:00,49.95
2025-09-30T11:50:03.020198+00:00,49.96
2025-09-30T11:50:04.02168+00:00,49.95
2025-09-30T11:50:05.019966+00:00,49.96
2025-09-30T11:50:06.019866+00:00,49.94
2025-09-30T11:50:07.021747+00:00,49.95
2025-09-30T11:50:08.021652+00:00,49.93
2025-09-30T11:50:09.021486+00:00,49.94
2025-09-30T11:50:10.028387+00:00,49.96
2025-09-30T11:50:11.021312+00:00,49.95
2025-09-30T11:50:12.021141+00:00,49.96
2025-09-30T11:50:13.02204+00:00,49.93
2025-09-30T11:50:14.022107+00:00,49.92
2025-09-30T11:50:15.023032+00:00,49.95
2025-09-30T11:50:16.022663+00:00,49.91
2025-09-30T11:50:17.023528+00:00,49.94
2025-09-30T11:50:18.022431+00:00,49.93
2025-09-30T11:50:19.022492+00:00,49.93
2025-09-30T11:50:20.022143+00:00,49.9
2025-09-30T11:50:21.025196+00:00,49.94
2025-09-30T11:50:22.022168+00:00,49.93
2025-09-30T11:50:23.022985+00:00,49.96
2025-09-30T11:50:24.022702+00:00,49.98
2025-09-30T11:50:25.02251+00:00,49.97
2025-09-30T11:50:26.022608+00:00,49.96
2025-09-30T11:50:27.022301+00:00,49.95
2025-09-30T11:50:28.023138+00:00,49.96
2025-09-30T11:50:29.023043+00:00,49.95
2025-09-30T11:50:30.023126+00:00,49.96
2025-09-30T11:50:31.022822+00:00,49.97
2025-09-30T11:50:32.02267+00:00,49.98
2025-09-30T11:50:33.024537+00:00,49.99
2025-09-30T11:50:34.023491+00:00,49.98
2025-09-30T11:50:35.025304+00:00,49.98
2025-09-30T11:50:36.032132+00:00,49.98
2025-09-30T11:50:37.025479+00:00,49.95
2025-09-30T11:50:38.042934+00:00,49.99
2025-09-30T11:50:39.025815+00:00,49.98
2025-09-30T11:50:40.027879+00:00,49.98
2025-09-30T11:50:41.024527+00:00,49.99
2025-09-30T11:50:42.02641+00:00,49.99
2025-09-30T11:50:43.02429+00:00,49.98
2025-09-30T11:50:44.024443+00:00,49.99
2025-09-30T11:50:45.02528+00:00,49.99
2025-09-30T11:50:46.024926+00:00,49.99
2025-09-30T11:50:47.024776+00:00,49.98
2025-09-30T11:50:48.02565+00:00,49.97
2025-09-30T11:50:49.025518+00:00,49.97
2025-09-30T11:50:50.025286+00:00,49.97
2025-09-30T11:50:51.030245+00:00,49.98
2025-09-30T11:50:52.025153+00:00,49.98
2025-09-30T11:50:53.026012+00:00,49.99
2025-09-30T11:50:54.030906+00:00,49.98
2025-09-30T11:50:55.025979+00:00,49.96
2025-09-30T11:50:56.025622+00:00,49.96
2025-09-30T11:50:57.025545+00:00,49.98
2025-09-30T11:50:58.026366+00:00,50
2025-09-30T11:50:59.026268+00:00,49.96
2025-09-30T11:51:00.026411+00:00,49.99
2025-09-30T11:51:01.025978+00:00,50
2025-09-30T11:51:02.025934+00:00,49.95
2025-09-30T11:51:03.026071+00:00,50.02
2025-09-30T11:51:04.026665+00:00,49.98
2025-09-30T11:51:05.026505+00:00,49.97
2025-09-30T11:51:06.026551+00:00,50
2025-09-30T11:51:07.026286+00:00,49.97
2025-09-30T11:51:08.026148+00:00,49.98
2025-09-30T11:51:09.028223+00:00,49.98
2025-09-30T11:51:10.029867+00:00,49.98
2025-09-30T11:51:11.026742+00:00,49.98
2025-09-30T11:51:12.028671+00:00,49.95
2025-09-30T11:51:13.026431+00:00,49.96
2025-09-30T11:51:14.027662+00:00,49.98
2025-09-30T11:51:15.02729+00:00,49.96
2025-09-30T11:51:16.027185+00:00,50
2025-09-30T11:51:17.027206+00:00,49.97
2025-09-30T11:51:18.0269+00:00,49.97
2025-09-30T11:51:19.027779+00:00,49.96
2025-09-30T11:51:20.027656+00:00,49.98
2025-09-30T11:51:21.027534+00:00,49.96
2025-09-30T11:51:22.029616+00:00,49.95
2025-09-30T11:51:23.029269+00:00,49.96
2025-09-30T11:51:24.027144+00:00,49.95
2025-09-30T11:51:25.028247+00:00,49.95
2025-09-30T11:51:26.027952+00:00,49.92
2025-09-30T11:51:27.027753+00:00,49.93
2025-09-30T11:51:28.027669+00:00,49.94
2025-09-30T11:51:29.027701+00:00,49.96
2025-09-30T11:51:30.02829+00:00,49.95
2025-09-30T11:51:31.028163+00:00,49.95
2025-09-30T11:51:32.029058+00:00,49.97
2025-09-30T11:51:33.027986+00:00,49.93
2025-09-30T11:51:34.027797+00:00,49.96
2025-09-30T11:51:35.028682+00:00,49.93
2025-09-30T11:51:36.028627+00:00,49.96
2025-09-30T11:51:37.037574+00:00,49.96
2025-09-30T11:51:38.0304+00:00,49.95
2025-09-30T11:51:39.049608+00:00,49.96
2025-09-30T11:51:40.031135+00:00,49.97
2025-09-30T11:51:41.037956+00:00,49.96
2025-09-30T11:51:42.031613+00:00,49.95
2025-09-30T11:51:43.032863+00:00,49.97
2025-09-30T11:51:44.028714+00:00,49.96
2025-09-30T11:51:45.03053+00:00,49.98
2025-09-30T11:51:46.030293+00:00,49.94
2025-09-30T11:51:47.029135+00:00,49.96
2025-09-30T11:51:48.031036+00:00,49.97
2025-09-30T11:51:49.028885+00:00,49.95
2025-09-30T11:51:50.028942+00:00,49.94
2025-09-30T11:51:51.029636+00:00,49.94
2025-09-30T11:51:52.030533+00:00,49.96
2025-09-30T11:51:53.030392+00:00,49.94
2025-09-30T11:51:54.030281+00:00,49.95
2025-09-30T11:51:55.029137+00:00,49.95
2025-09-30T11:51:56.030042+00:00,49.95
2025-09-30T11:51:57.029949+00:00,49.95
2025-09-30T11:51:58.030796+00:00,49.96
2025-09-30T11:51:59.033675+00:00,49.98
2025-09-30T11:52:00.029517+00:00,49.96
2025-09-30T11:52:01.030411+00:00,49.99
2025-09-30T11:52:02.034332+00:00,49.97
2025-09-30T11:52:03.030352+00:00,49.95
2025-09-30T11:52:04.035201+00:00,49.97
2025-09-30T11:52:05.031001+00:00,49.99
2025-09-30T11:52:06.0341+00:00,49.99
2025-09-30T11:52:07.030674+00:00,49.98
2025-09-30T11:52:08.030619+00:00,49.98
2025-09-30T11:52:09.030707+00:00,49.97
2025-09-30T11:52:10.032636+00:00,49.97
2025-09-30T11:52:11.031243+00:00,49.97
2025-09-30T11:52:12.03205+00:00,49.97
2025-09-30T11:52:13.031939+00:00,49.97
2025-09-30T11:52:14.032885+00:00,49.96
2025-09-30T11:52:15.034002+00:00,49.98
2025-09-30T11:52:16.035267+00:00,49.96
2025-09-30T11:52:17.031521+00:00,49.96
2025-09-30T11:52:18.032363+00:00,49.93
2025-09-30T11:52:19.032254+00:00,49.96
2025-09-30T11:52:20.056514+00:00,49.95
2025-09-30T11:52:21.035014+00:00,49.98
2025-09-30T11:52:22.031865+00:00,49.97
2025-09-30T11:52:23.035337+00:00,49.95
2025-09-30T11:52:24.033656+00:00,49.99
2025-09-30T11:52:25.033496+00:00,49.97
2025-09-30T11:52:26.034409+00:00,49.96
2025-09-30T11:52:27.035299+00:00,49.94
2025-09-30T11:52:28.03318+00:00,49.97
2025-09-30T11:52:29.032242+00:00,49.95
2025-09-30T11:52:30.031868+00:00,49.96
2025-09-30T11:52:31.034756+00:00,49.99
2025-09-30T11:52:32.032842+00:00,49.98
2025-09-30T11:52:33.033785+00:00,49.97
2025-09-30T11:52:34.033394+00:00,49.96
2025-09-30T11:52:35.033266+00:00,49.98
2025-09-30T11:52:36.032107+00:00,49.97
2025-09-30T11:52:37.032992+00:00,49.99
2025-09-30T11:52:38.050238+00:00,49.97
2025-09-30T11:52:39.033761+00:00,49.97
2025-09-30T11:52:40.051808+00:00,49.96
2025-09-30T11:52:41.033494+00:00,49.97
2025-09-30T11:52:42.039063+00:00,49.94
2025-09-30T11:52:43.034228+00:00,49.96
2025-09-30T11:52:44.033113+00:00,49.97
2025-09-30T11:52:45.035955+00:00,49.96
2025-09-30T11:52:46.033774+00:00,49.96
2025-09-30T11:52:47.034662+00:00,49.96
2025-09-30T11:52:48.033543+00:00,49.93
2025-09-30T11:52:49.034555+00:00,49.93
2025-09-30T11:52:50.03331+00:00,49.93
2025-09-30T11:52:51.034164+00:00,49.95
2025-09-30T11:52:52.039184+00:00,49.95
2025-09-30T11:52:53.034963+00:00,49.98
2025-09-30T11:52:54.04086+00:00,49.92
2025-09-30T11:52:55.034719+00:00,49.99
2025-09-30T11:52:56.038651+00:00,49.97
2025-09-30T11:52:57.034489+00:00,49.96
2025-09-30T11:52:58.03832+00:00,49.96
2025-09-30T11:52:59.035165+00:00,49.95
2025-09-30T11:53:00.035092+00:00,49.94
2025-09-30T11:53:01.03497+00:00,49.93
2025-09-30T11:53:02.034857+00:00,49.96
2025-09-30T11:53:03.035699+00:00,49.97
2025-09-30T11:53:04.035577+00:00,49.94
2025-09-30T11:53:05.036414+00:00,49.95
2025-09-30T11:53:06.035285+00:00,49.97
2025-09-30T11:53:07.035197+00:00,49.95
2025-09-30T11:53:08.03608+00:00,49.98
2025-09-30T11:53:09.036303+00:00,49.96
2025-09-30T11:53:10.03817+00:00,49.96
2025-09-30T11:53:11.035759+00:00,49.96
2025-09-30T11:53:12.036629+00:00,49.97
2025-09-30T11:53:13.036528+00:00,49.97
2025-09-30T11:53:14.036405+00:00,49.99
2025-09-30T11:53:15.037514+00:00,49.96
2025-09-30T11:53:16.036096+00:00,49.95
2025-09-30T11:53:17.037094+00:00,49.94
2025-09-30T11:53:18.036889+00:00,49.95
2025-09-30T11:53:19.036977+00:00,49.95
2025-09-30T11:53:20.036666+00:00,49.98
2025-09-30T11:53:21.051552+00:00,49.94
2025-09-30T11:53:22.041398+00:00,49.97
2025-09-30T11:53:23.040322+00:00,49.97
2025-09-30T11:53:24.036996+00:00,49.97
2025-09-30T11:53:25.036927+00:00,49.97
2025-09-30T11:53:26.036886+00:00,49.95
2025-09-30T11:53:26.307615+00:00,49.98
2025-09-30T11:53:27.036784+00:00,49.97
2025-09-30T11:53:27.301545+00:00,49.96
2025-09-30T11:53:28.036547+00:00,49.96
2025-09-30T11:53:28.308359+00:00,49.98
2025-09-30T11:53:29.037718+00:00,49.98
2025-09-30T11:53:29.302204+00:00,49.97
2025-09-30T11:53:30.037405+00:00,49.97
2025-09-30T11:53:30.317411+00:00,49.98
2025-09-30T11:53:31.037208+00:00,49.98
2025-09-30T11:53:31.302919+00:00,49.97
2025-09-30T11:53:32.037186+00:00,49.97
2025-09-30T11:53:33.037007+00:00,49.99
2025-09-30T11:53:34.03949+00:00,49.97
